id	GSM3483776	GSM3483777	GSM3483778	GSM3483779	GSM3483780	GSM3483766	GSM3483767	GSM3483768	GSM3483769	GSM3483770	GSM3483771	GSM3483772	GSM3483773	GSM3483774	GSM3483775
TTL	4.781137185	4.127815729	3.904916565	4.73602895	4.445871976	2.329085812	2.533681704	2.177068192	2.18305568	2.001132077	2.983604684	2.283155694	1.883958532	2.254516165	3.931356172
TTN	2.169673017	5.849295816	4.958087128	6.746424766	5.298295171	5.925514512	4.68755644	9.490118676	3.514248383	5.097911843	8.275237155	5.058528985	6.931393268	3.52755087	3.663929651
ALOXE3	0.024758022	0.025893488	0	0	0	0.084299257	0.105833931	0	0	0	0.03805954	0	0.142028156	0	0.017630184
TUB	0	0.05793485	0	0	0	0	0	0	0	0.036375917	0	0	0.009930561	0	0
TCERG1	7.007935014	10.22308434	11.50398024	13.50436266	11.43400751	10.64310532	12.06349732	12.04599429	9.100794773	5.366564355	14.57478579	10.04208989	8.748243349	8.835774374	9.349298221
C12orf57	0.154634819	0.431271388	0.701352278	0.358297302	0.273115855	1.12324326	1.101704263	1.123814012	2.367201442	0.84620332	0.554666157	1.894141506	0.258733463	0.79159149	0.47716688
C12orf56	0	0	0.032875888	0	0	0.023035262	0	0	0	0	0.06499994	0.120293261	0	0.037105851	0.048175502
PITPNB	18.33126589	22.1142203	20.19755084	19.91557378	20.54154989	12.26084952	14.21106135	17.1021886	12.75298046	13.34866351	19.36324523	16.91057286	15.53974667	14.53386053	18.86969334
PITPNA	32.86565263	25.76445381	21.08674852	17.50653801	29.65257207	7.857874919	7.652607303	7.265267312	7.759759558	6.095083648	11.27720703	9.318771592	9.627870202	9.249574479	16.5723728
GBA2	25.56442277	26.43281462	19.91078226	18.32262132	20.826679	17.42219754	18.26874773	15.54268648	18.23228112	19.38383833	15.16549429	18.03539021	14.37077729	19.88587259	19.58459047
C12orf60	1.352350563	1.03439208	0.588515463	0.420913873	1.967855404	0.371121449	0.589598105	0.618850043	0.247190853	0.702488199	0.527486072	0.765648	1.042114658	0.54615007	0.632423593
SYNPO	0.35392048	0.654884635	0.829069772	0.847087754	0.461607863	0.420230729	0.122843569	0.408078253	0.666822508	0.500574882	0.844003124	0.064544171	0.787399224	0.769830055	0.62037348
BTRC	0.112614742	0.058889772	0.082087806	0.125807702	0.104422521	0	0	0.076727964	0.075422553	0.129414213	0.075739232	0	0.121130924	0.051472001	0.040096471
C12orf66	2.281089129	2.531769373	2.699604176	3.235963968	2.450202968	1.669628364	1.835231045	2.463424575	1.294640975	2.537306589	2.075351986	2.584436913	2.726211399	2.122082738	2.121617322
C12orf65	2.744124637	2.5129466	2.488366228	3.259545276	2.254049424	1.323296212	1.842814039	1.851766916	1.507463259	1.224318949	1.816551223	2.140055005	3.15406674	1.747530325	1.991489651
C12orf45	0.10788059	0.086501675	0.132809088	0.14283726	0.133377009	0.328144148	0.163968254	0.237657881	0.211938918	0.252670486	0.146492545	0.127881583	0.214027055	0.173564851	0.199736559
C12orf49	8.63856066	9.225780526	9.920443408	9.378506328	8.847024505	6.336377417	6.43782361	5.731991384	5.263362023	5.326978821	9.018318587	6.107150757	9.253304861	9.161776118	7.773559911
C12orf50	0	0	0	0	0.017587707	0	0	0	0.012703292	0	0	0	0	0	0
UHRF1BP1	5.975508931	4.765781708	5.926313492	6.680212361	5.08779445	2.495285243	3.03900473	3.917668049	4.271713913	2.529591079	3.610816223	3.530544886	4.325350812	4.617244187	3.806895488
C12orf54	0.107246729	0	0	0.106498507	0	0	0	0	0	0	0	0	0	0	0
TXK	21.63702766	23.91925892	33.4067503	49.8945505	35.60131252	15.1179258	16.19860655	19.82039166	10.19948831	14.06758425	20.0930691	19.46681266	18.43788906	9.293904237	23.08294783
TXN	49.96871172	43.90556098	38.50313461	28.16932136	42.24131312	57.89749762	55.05588581	56.31629323	56.59041716	87.09112712	45.29951706	66.8664803	41.50157243	68.73259982	57.06004366
SYNRG	25.58561269	26.73175751	25.84893581	26.83804148	26.62298237	11.50461375	12.43577721	13.30522054	9.078152035	11.05961245	17.83160203	12.9926945	18.27216055	12.11622344	18.39130592
C12orf73	1.533461957	1.509449857	1.402704556	2.299074357	1.210813626	2.436618843	1.435275831	2.355912187	1.979243428	1.994219157	1.96444264	2.655362353	1.897378727	1.077443973	1.927020093
C12orf71	0	0	0	0	0	0.132482845	0	0	0.372271491	0	0	0	0	0	0
C12orf76	1.544462401	1.090669562	1.61653147	1.717205364	1.314952924	3.72159943	2.304174159	2.788120892	3.091796029	3.77076455	1.623413143	2.707087369	3.852604367	2.548538457	2.002220877
C12orf75	5.288820889	9.833564166	13.270481	12.80370687	10.65985484	11.41686785	18.71710859	13.18906122	13.04404469	17.09271632	9.19308179	10.20308411	10.90658102	10.84477402	7.261566991
GBE1	1.674218717	1.675690757	1.802140344	1.448017216	1.545272714	2.047309598	1.167154572	1.165228982	1.295254256	1.063948077	2.269293603	2.187347583	1.252187902	1.566650031	1.666531398
SEC61G	5.761280331	5.549809533	6.72909816	6.624415271	6.26600722	9.601877622	15.15842192	12.15478525	9.825299621	14.80122617	8.312765438	11.08282755	8.516291992	10.42219154	10.65238295
SEC61B	14.08086471	14.56302001	16.34622305	11.96291464	16.33104291	19.28426977	19.45091279	21.21281582	19.69929341	22.19163229	19.66175001	22.76528062	19.12844755	19.10728905	16.82304735
SCNM1	7.954718211	5.367446507	4.489084199	4.077017267	4.894704568	4.562745713	4.753288701	4.370806125	4.626519399	5.223642898	2.958502643	4.680961409	3.005428885	4.733062503	4.832128302
C12orf40	0.104501753	0.19673005	0.142191537	0.311318042	0.17718805	0.654710352	0.878543601	0.356001646	0.367941975	0.356841698	0.337357571	0.730870236	0.404655883	0.259835375	0.267896462
C12orf43	2.410640981	2.077214425	2.696551015	2.107768495	2.120802444	2.157841315	1.976715828	2.551471917	2.634263402	1.503353241	2.715244412	4.079678681	2.576631322	2.162050373	2.116081478
C12orf29	0.591369167	1.297322336	1.387816849	1.804699211	1.604925927	4.979899604	8.662836838	5.434484829	5.100523193	4.243278287	3.536576857	7.94191492	4.799116873	4.27194478	2.875899835
GBF1	3.23804054	2.85877211	3.01081947	2.394187787	2.688683919	1.80413866	1.647828406	1.719100376	1.984906072	2.199970629	2.316468283	1.578550928	1.889716591	1.701665429	2.186025986
NR6A1	3.21451146	2.596618193	1.739893151	0.934268766	2.077121989	0.55170811	0.279292237	0.213672948	0.850152286	0.283166903	0.97424728	0.193621944	0.318586459	1.079826797	1.070085835
COPG2	2.721408431	2.258157409	1.792438849	1.920729777	1.525384056	2.894729366	1.618405958	3.417209831	2.444525828	2.333533944	2.19548095	1.812933856	1.774065154	1.332260527	1.473455712
COPG1	31.82947205	24.51039562	23.18599308	22.1230973	22.4274223	28.10782993	28.10279518	28.17944588	30.32066745	24.1894132	27.27866963	24.76306778	24.3027026	30.84612897	25.82668539
FRA10AC1	1.394866084	1.973018928	2.522439052	3.122229625	2.386875591	1.362537738	1.197423447	1.34765031	1.146415132	0.743287037	2.100333124	2.642846785	2.402198156	1.956520161	2.613476625
STX16-NPEPL1	42.43213098	36.65804003	30.19722304	33.94363244	36.19787949	12.55047518	13.50856723	12.85269451	16.41453917	16.55365783	17.78136952	11.45239226	10.81129072	17.35880753	25.69812875
IL11RA	7.170841258	9.049807487	7.223550776	11.18984874	6.536594123	3.517712675	4.611990446	3.356147799	4.6044867	4.207946612	4.84160829	3.332948567	6.079842611	4.04858921	6.705001218
ZCCHC8	6.040045528	6.189009115	6.395880787	5.663563519	6.14126325	4.835769058	4.964745012	5.978268068	4.919908038	5.353206108	6.101206145	7.776678936	5.757868773	6.648015074	5.957626347
ZCCHC7	8.254989239	8.828693568	11.33196942	11.78665289	12.55358694	25.23335244	30.17080047	29.50418222	22.34680856	27.15005196	17.20687798	23.74494151	19.58117142	23.44832007	13.28446718
COPB2	28.14221332	25.80140281	22.78181239	20.60895236	26.67407696	22.73063442	21.34781391	22.80423685	19.70190755	30.74054553	22.62850704	28.50829163	19.69861223	26.6246575	23.26658185
COPB1	22.55136821	22.37124715	25.0387274	23.67317971	29.35835228	33.69183866	40.83279726	34.69785345	35.86939931	48.238992	30.40015918	37.80814145	21.90848666	30.09127597	23.81047209
ZCCHC9	3.631369656	2.582581266	2.999932799	3.065129644	3.136309706	3.140595386	3.531513337	3.476203663	2.279198985	3.457698668	3.154034942	2.91638228	2.799287143	3.186746316	2.482461929
ALOX15	18.24063968	0.40042104	4.89051048	0.135782468	4.636871774	0.744924107	0.233804688	0.204958222	0.104660346	0.107749226	1.765676404	0	0.274543263	1.159946637	2.453723823
ALOX12	1.743661275	2.046931716	3.838938559	2.473566239	2.338022062	8.069527072	5.780409797	7.419008989	12.2023081	14.55803533	8.150793737	3.226949496	18.88279538	9.524515959	5.828204502
UBB	156.4902462	118.861494	142.7163189	122.8931013	124.3920232	231.280967	217.4202828	249.6709077	172.6154237	176.6766039	168.8819868	206.8788809	284.5145525	141.1093628	189.1765492
UBD	0	0	0.083233159	0	0	0	0	0	0	0	0	0	0.245642073	0	0
UBC	227.1132459	171.4656429	176.446055	112.2189357	143.1150905	201.88846	206.0628445	189.7388094	175.2254977	239.9710352	161.0010302	152.3597781	147.5147133	158.9624561	170.1452949
ZCCHC4	4.971860879	5.022865929	5.387341885	7.731404336	5.963807477	4.235807773	5.833373839	5.434391023	3.854126747	4.306867188	5.545274907	4.125548516	4.991321316	4.038196044	4.730659145
ZCCHC3	11.35178173	11.75629216	11.7611382	11.9340563	9.617879895	16.82164786	19.99169505	16.47089912	17.56888352	18.371725	18.15464999	21.86252907	18.13124497	17.37441835	14.13148068
ZCCHC2	36.18101231	15.56230267	16.69821441	12.26521505	23.7876732	7.655476238	7.361257427	11.23497648	7.859733255	10.78057242	9.731342698	6.689942912	15.10507949	25.18877379	12.88872374
UCN	1.170945423	1.224647998	0.910434655	1.395331381	1.489048257	0.877136423	0.583972549	0.718021736	0.627382822	0.692034655	1.440038929	0	1.091562307	0.256893842	1.751043164
THRB	0.050924596	0.079890193	0.098987357	0.058997532	0.071954374	0.20807344	0.139079114	0.063610301	0.162410566	0.523905399	0.215282078	0.050304986	0.426032671	0.173792151	0.072526796
THRA	4.628423014	6.169786819	5.187426801	6.34956984	3.558127776	3.616473269	5.194110527	4.119588231	4.197964218	5.050954663	4.462356585	4.614393484	4.556371011	3.228246371	5.944049794
GAP43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.031763053
BUB3	10.11654522	12.51597631	13.08064249	14.97984902	12.23015433	13.79371481	17.40368861	16.49056586	9.889540172	10.11954771	17.23280923	14.38525754	16.91349998	11.66328994	17.86621588
GBP2	143.031935	74.80363053	53.59846755	41.47753705	150.5362897	24.40369475	28.63834239	40.2420903	37.59048751	54.37974354	30.098328	30.84005381	48.30994043	60.5706233	52.69570931
GBP1	106.180965	27.22633896	26.44275113	21.49913008	114.5574608	18.76901349	30.99571673	61.16369581	28.53250681	58.04385214	23.14831207	41.08246195	49.00853374	91.72376108	28.8821401
BUB1	0.324087099	0.338950569	0.344978815	0.459751512	0.490630539	0.693624128	0.835629533	0.357503086	0.696935186	0.506711935	0.379585858	0.795786188	1.449713789	1.139881247	0.439585485
GBP4	61.30550028	24.23261982	24.5567162	25.36197543	76.81679641	11.43288899	21.95237897	39.36775557	12.86201343	23.05709173	19.782761	23.35934004	30.28790417	38.05504708	26.64779123
GBP3	16.31298379	10.15058485	9.622252933	8.519087454	17.76929764	12.46616711	13.44356101	10.99646584	9.46830996	15.71988579	12.85503683	16.61526988	11.91522691	13.84667972	12.04842742
FSIP1	0.215736179	0.225630396	0.340720675	0.374904362	0.28577476	0.789658396	0.691660915	0.459337003	0.392179173	0.371878414	0.269459776	0.671300515	0.251388191	0.197209931	0.134422491
FSIP2	0	0.020720081	0	0.007869303	0.025193525	0.097137546	0.073396932	0.013498181	0.024262455	0.148309972	0.088320682	0	0.210255353	0.020283395	0.036680148
OR2M3	0	0	0	0	0.009931486	0	0	0	0	0	0	0	0	0.013707212	0
OR2M2	0	0	0	0	0	0	0	0	0.115952422	0	0.058219637	0	0	0	0.053937747
MEIKIN	0.501383274	0.46611378	0.162431677	0.940450011	0.118072348	0.341434694	0.436593993	0.341608187	1.151301383	0.768237154	0.256918974	0.82547141	0.599221126	1.059245106	0.595058269
GBP6	4.924086194	0.945238018	0.30289402	0.340424421	2.543022236	0.466905562	0.28864873	0.403441518	0.119271449	0.613957762	0.143726684	0.258601649	0.759829239	1.025597277	0.221926653
GBP5	198.8468946	46.91621516	47.76490657	33.87486931	211.5578157	37.88946739	48.97430597	48.09663997	30.72190253	128.4227255	33.60999001	61.04226352	57.20300414	123.9228069	44.48063121
GBP7	0.037934051	0.039673804	0.073736303	0.075338797	0.482393384	0	0	0	0	0	0	0	0	0.305153036	0
OR2L8	0.198275104	0.207368511	1.156222925	0.196891808	0.945521856	0	0	0.337727653	0.986459983	0	0	0	0.710897054	0.217497981	0.423575024
OR2L5	0.114973439	0.040082139	0.074495219	0.038057103	0.12183958	0	0	0.052223346	0.293341965	0	0	0	0	0.056053411	0.08187257
OR2L3	0	0	0.030889192	0.0315605	0.168401241	0	0	0	0.145959911	0	0	0	0	0.023242359	0
OR2L2	0.063833253	0.022253604	0.165438983	0.063387911	0.09019378	0	0.045478352	0.072486004	0.032572692	0.041917528	0.016354728	0	0.030515764	0.062241708	0.136366953
OR2K2	0	0.08723971	0	0.165664344	0.088395562	0	0	0	0	0	0	0	0	0	0
PTRHD1	7.96389485	4.824806469	6.654614808	5.979471726	4.940191399	28.10854735	25.56723991	24.18563389	30.70150368	27.5195384	13.13838334	30.50859654	7.382204215	17.36546089	10.37394229
COL1A1	0.01896123	0.039661683	0.009214222	0	0	0	0	0.058134971	0.007256621	0.031128286	0	0	0	0.006933177	0
COL1A2	0	0	0	0	0	0	0	0	0.006386945	0	0	0	0	0.018306795	0.029710242
TUBA1C	11.19654929	9.397474318	11.99553197	10.28006102	8.627299942	24.32507768	20.75176906	21.91328122	29.86430873	37.32992233	21.93991507	16.83471848	23.72615465	22.97649427	14.98706484
TUBA1B	61.65204572	53.1200492	45.28785117	37.42632868	44.85320408	112.0286654	106.8324535	134.5701444	133.0357275	123.3199042	84.40485588	90.74307893	91.9864786	134.2680033	80.97927214
TUBA1A	164.1390973	213.4737586	133.7678273	66.50002122	156.8990474	127.3049386	105.1351773	123.643091	138.9647581	193.8425278	109.4508249	109.6877626	99.20299287	159.6154807	169.8801431
RILPL2	18.5240477	16.15524289	12.90597832	7.511465772	14.00786806	8.784803504	10.54076768	8.975174261	11.19669706	8.142666888	8.645421794	8.472490151	9.467849909	11.29625935	10.28723093
RILPL1	1.256234008	1.224012367	0.866133661	0.671714458	0.944394937	0.299782549	0.589024215	0.299934877	0.394478967	0.761477578	0.313607094	0.400922038	0.608247455	0.392600162	0.657542819
MIEF2	2.251613875	3.188898225	2.347913258	2.655137379	1.814414117	5.478410994	6.968133734	4.953849466	5.260030152	9.549113442	3.551456552	4.990589252	5.684704684	4.854057367	2.605482648
UNG	4.315437934	6.75106888	6.167911055	8.246560662	5.034311475	6.643057329	8.138534451	8.425403733	6.078829444	6.524949522	8.111263294	7.65178232	8.737470363	5.569202304	7.824587392
TUBA3E	0	0.063138467	0	0	0	0.041110922	0	0	0	0	0	0.143124537	0.129870104	0	0
TUBA3D	0	0	0	0.05784775	0	0	0	0	0	0	0	0	0	0	0.041482785
UNK	9.81829861	10.11141877	9.104244487	10.86074639	9.519892822	5.992490201	7.280615091	7.383495857	6.467066955	4.594323939	7.636484466	5.373947696	8.070256379	5.98343774	6.741908792
TUBA3C	0	0	0	0	0	0	0	0.122679407	0	0	0	0	0	0	0
OR2T8	0.379649923	0	0.221389341	0.075400248	0.643715804	0	0	0	0.464944622	0	0	0	1.41564769	0.444220999	0.162209195
TUBA4B	0	0.058021166	0	0.055089812	0	0.075557856	0	0	0	0	0.170564802	0	0	0.081140486	0
TUBA4A	48.56481071	58.33455666	44.3610904	29.43870422	35.0678348	51.14648188	56.77825629	37.17817619	61.2958928	77.15024242	38.13530403	47.65378655	83.26561695	63.48722886	46.95031628
OR2T5	0.036867391	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2T3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.138536032
OR2T2	0	0	0	0	0	0	0	0.053902482	0	0.017317203	0.02026967	0	0	0	0
RBMXL2	0	0	0	0	0.052641114	0	0	0	0	0	0	0	0	0	0
RBMXL1	13.1025271	12.80391509	13.07228548	14.24680793	17.3174673	7.900764363	10.28671687	11.63274255	8.488141265	5.852207087	15.14869928	7.310324177	12.43995779	11.28146253	15.33767076
TIA1	15.80856074	19.39232977	19.48617128	23.71530094	25.44250911	26.41456686	27.93639873	20.66816564	24.62086557	23.73206476	23.26223019	33.36191366	21.06561096	30.69486761	22.10318588
UST	0.306016309	0.448071407	0.237934106	0.769832731	0.345910838	0.55571371	0.5668598	0.625495595	0.687074642	0.696635075	0.360660637	0.157192333	0.438877274	0.43266035	0.305079841
UTY	0.465906584	0	0.580784701	0.633637727	0.719128816	0.268994518	0.310289594	0	0.255830834	0	0.435959996	0.216111666	0.203360955	0.422193612	0.29570984
MIEN1	13.1187269	9.387632196	10.14482202	8.268038535	9.296806523	16.8163042	18.20109654	18.18079905	13.9583293	16.74933206	11.36339619	15.98423822	11.53328116	16.66279365	11.65561298
OR2W3	1.280605391	0.309077828	2.489243959	1.467312762	2.505382781	0.73790842	1.47383548	1.073866723	1.583394742	1.875938737	1.438610319	1.226100201	6.216174116	3.673989711	0.841771317
TIFA	11.78411922	7.949118114	8.621682299	6.82973672	12.3485896	14.06579721	11.54793447	9.700332861	13.41228487	16.78550409	10.45500028	11.94365843	15.40821693	14.7366397	10.68430623
TIE1	0.05562603	0.130898662	0.081094512	0.013809487	0.058947981	0.07576103	0.108985444	0.113699289	0.053221365	0.200904394	0.064133792	0.107150974	0.179497789	0.142377675	0.059416933
GCC2	6.013503859	10.66541903	9.393484273	9.423634486	11.28950154	10.49550506	13.10772595	12.02892735	9.329058541	7.469774752	10.19246045	11.98452481	10.0768132	10.16386309	8.863886191
GCC1	19.581227	16.65283076	14.84020355	12.06715426	14.242551	10.61423494	8.099150059	10.19993045	9.415594761	11.5713782	12.56857719	9.990491609	12.89018724	13.52800809	13.18611896
UXT	41.48990287	43.15775801	44.25459524	39.41558578	36.66616614	79.56005209	87.23849194	102.8683111	76.2398836	77.45721748	55.60673251	95.39020105	75.99020536	56.68508331	61.16978794
TCL1B	0.39570738	0.362123598	0.096147124	0.196473335	0.052417347	0.235787083	0.528607306	0.337009848	0.227160776	1.721506682	0.304152749	0	0.780324726	0.325553567	0.281783172
TCL1A	2.456314628	8.708364562	7.566512077	6.36666745	2.558885477	12.98480009	11.7162011	24.13903872	12.55527226	57.38430175	13.53598757	11.44945089	35.76492559	14.15730935	14.05242345
GCAT	0.176977493	0.046273534	0.129003485	0.263614175	0.281319716	1.235320676	1.040230841	0.813917224	0.541846109	1.830405348	0.544121173	1.180063168	0.285541398	0.355915185	0.094519237
GCDH	1.913119849	1.57714883	1.968737899	1.564518685	1.192570684	4.306925692	4.377676228	3.097655022	4.34131924	4.433974455	1.816478022	4.30884101	2.856702687	3.555271645	1.923292782
ZBED9	0	0.023752017	0	0.011276007	0.012033355	0.046396469	0	0.03868337	0.017382963	0	0.052367847	0	0	0.041520412	0.008086057
ZBED8	0.381908353	0.133141218	0.278382904	0.063207319	0.30353676	0.866913388	0.022674392	0.411993098	0.584638059	0.940457351	0.122310999	0.49044008	0.296681037	0.791320861	0.317283035
MIER3	3.392145382	4.696502758	6.106985714	7.972068349	7.25791524	12.21000799	9.540418636	10.89554065	9.495422919	11.18006822	11.68321537	13.33647251	9.278039208	11.75368451	7.315654417
MIER2	4.596465949	3.531873101	3.111163015	3.86576568	3.218315502	5.030560039	4.135241885	4.130350922	4.236214173	6.337040685	4.470306009	4.357528299	2.522480164	4.381821342	4.483871618
MIER1	12.28749619	17.20531997	16.7541216	17.97861631	23.97969756	23.90744464	25.2848386	23.98092498	21.42836641	16.51455841	23.51622257	27.63060449	21.88260232	27.24555911	22.09916799
ZBED2	0	0.042128739	0.078298956	0.040000305	0	0.082293001	0.086095971	0	0.030832005	0	0.03096146	0.334246268	0.115539997	0.176746521	0.028684332
ZBED1	0.19577321	0.061425562	0	0.038881474	0.062239399	0.06665935	0.01394797	0.080031865	0.134863275	0	0.075238627	0.139241663	0.084231209	0.100218313	0.083646046
ZBED6	11.26986888	11.98955018	11.62010524	10.80610425	11.46866017	13.3582004	10.60120025	11.80489251	10.37877765	10.06992392	14.87679428	10.94560407	9.814292388	11.21432906	8.795400804
ZBED5	5.897394193	6.394306443	6.583421157	7.525076692	8.128828061	10.49646661	10.12945628	10.57907094	9.059494116	9.789964164	11.37984025	12.9549185	9.426334321	10.46524455	10.32262982
ZBED4	11.8168999	11.85037484	13.5324462	13.47786269	10.81952443	4.69033094	5.388169753	7.250703557	4.879051838	4.292294831	11.09662233	4.442456479	8.861048682	5.984996679	9.213017928
ZBED3	0.257234096	0.134515757	0.12500307	0.227057302	0.121153757	0.097318148	0.13236011	0.194735196	0.131260848	0.159534138	0.109843313	0.076231284	0.040990625	0.073155984	0.19335283
URGCP-MRPS24	14.05134508	12.98126877	17.18445412	17.32536465	9.802901022	42.34176734	55.22711819	44.35778723	46.87445944	46.0587509	29.16078831	46.70747746	31.06754259	35.87950662	29.10066972
STARD3NL	13.18848649	10.05391504	10.75788581	9.716053757	9.733351601	15.84826038	15.95525209	13.75575296	14.45375743	14.74817951	11.78270123	17.0802413	11.49911955	12.14987344	13.14202885
OR3A3	0	0	0	0.024249922	0	0.066519456	0	0	0.074766803	0	0.075080729	0	0	0	0
OR3A2	0.069626149	0	0.135339482	0	0.036892089	0.023707196	0.148816597	0.047438484	0	0	0	0	0	0	0.099161543
OR3A1	0.112021855	0	0.10887418	0.055620159	0	0	0	0	0	0	0	0	0.401644004	0	0
GCH1	35.01527579	23.55631796	25.90677908	28.16136662	48.43885079	25.52047892	24.74455401	36.1079043	18.88162012	23.78072773	43.54702608	25.44646113	22.89199329	43.96967493	37.58126696
TPRA1	1.804843039	1.679806658	1.57710699	1.282528444	1.316027841	2.09731514	2.441973942	2.549645544	2.598153059	3.283738492	1.603618591	2.19834401	1.982886869	2.252276321	1.709707617
RPP25L	7.501771227	7.578350589	5.882495893	7.364781364	5.149284321	41.04293072	24.90134122	25.26555421	37.25762628	38.45798811	15.20150985	36.68195381	17.2996017	22.06887485	10.44120191
VCL	13.14553817	11.44890223	17.33972778	13.68292647	11.91652147	12.55552734	10.62674912	12.23183178	13.07821938	15.9615152	17.28646611	7.084557155	25.2662859	14.20539133	14.82756334
GCM1	1.717033714	1.056341944	0.687147675	0.234027099	0.677880468	0	0.19189178	0	0	0.243192407	0.077633202	0.119727687	0.193137746	0.172346502	0.263719495
VCP	75.49238886	70.73693397	62.49025583	57.84768587	56.29077492	65.04839492	70.35951819	71.61291934	68.23913052	64.94049975	63.72306321	67.77596917	72.9891	66.2866894	70.23906737
NDRG3	21.72485903	22.93104359	19.49880256	19.80872229	17.82857924	11.6715021	12.70094061	12.04845483	11.45133697	9.410364505	13.3719286	11.87407076	18.27082035	10.7522886	18.3683935
NDRG2	1.738504996	1.611912513	1.509904626	2.277347145	1.528739775	3.963114648	4.032062497	3.637501283	4.039229501	3.805426765	3.222206312	3.368933598	2.263420894	2.533721848	2.449638152
NDRG1	18.26170625	18.40543834	17.56436572	13.90892401	15.55614307	16.47586633	15.40752983	15.92895245	14.60163012	14.22605699	16.8481751	13.98600504	17.94039867	14.43592756	16.01394306
GCN1	13.682923	14.05833489	13.76703522	14.96631659	12.17023942	11.15649239	15.10017271	14.11859016	14.18560299	14.09517031	15.29020514	10.7617154	16.53273058	16.09192181	13.6025981
GCKR	0	0	0	0	0.09407131	0	0	0	0.022648685	0	0	0	0.06365534	0.021639183	0
VDR	11.87826519	11.18759329	8.164066843	4.48029496	8.206298728	2.681411696	2.115683819	2.492744359	3.315250182	2.962755578	4.602829752	1.847577849	4.035311783	6.154993544	7.442087751
GCLC	1.98109989	2.128261449	2.605613755	3.079218454	2.510164046	2.507566527	2.232231739	2.332781697	1.928423159	1.173668149	3.657871264	1.805966465	1.999663133	2.46449916	2.867484352
GCLM	4.39687846	5.101494924	5.425128092	5.764752391	5.369296469	6.584922946	5.359648952	2.796796226	4.916703599	5.515209761	4.792131392	4.509650831	6.207311741	4.860839111	4.635372171
GATAD1	10.27112113	7.03680858	7.28155004	9.650757856	6.992261781	3.098821861	3.682015664	3.78691282	4.353782679	3.222970985	5.583749061	3.708482189	3.740884763	4.314228901	5.358246234
VGF	0	0	0	0	0.072965567	0	0	0	0	0	0	0	0.07406054	0.025176357	0
MMRN1	0.979896433	1.837638774	4.958853367	3.137279791	2.882497453	16.10712488	5.753575533	8.472048356	13.92726428	18.29454105	14.05067022	7.950736873	15.22845996	13.19529858	5.642426747
MMRN2	0	0	0	0.034660931	0	0.035654129	0	0	0.026716447	0	0	0	0	0.025525635	0.012427726
TUBAL3	0	0	0.05031949	0	0.109732422	0.035257531	0	0.141101787	0	0.203992418	0.039795292	0	0.037126381	0	0
VHL	33.29856939	27.54629548	29.65706314	30.36741855	27.53661279	16.49151994	20.62250215	21.61848179	23.96514734	14.20508036	26.68124585	16.72391361	22.61022171	21.68505983	28.27491472
VIM	344.8017698	330.3201874	354.4605587	311.086805	260.9868852	221.8510648	214.1404661	189.4027097	364.4831644	252.7912165	279.6878827	227.4584645	233.131591	274.4851933	502.8259681
RPL26L1	3.678820801	1.840128306	3.41999616	0.952996949	3.898517665	0.92584339	1.253519867	0.653868591	1.101846857	1.312923708	0.983531743	0.189603124	1.433703467	0.935764511	1.708492041
VIT	0.326191939	0.104969828	0.341412996	0.622915795	0.319081769	0.478438049	0.321780792	0.102574534	0.153644773	0.131816125	0.154289885	0.431283224	0.269891779	0	0.178677874
GCSH	0.126584391	0.052955951	0.172238539	0.276542764	0.21463029	0.086202123	0.198408638	0.17249185	0.48444903	0.049874676	0.214052564	0	0.34493104	0.222170905	0.360562911
BVES	0.01602792	0.016763002	0.015577556	0.031832198	0.050955293	0.043659119	0	0.010920326	0.036804113	0	0	0	0	0	0
OR1J4	0	0	0	0.098132382	0	0	0	0	0	0	0	0	0	0	0
OR1J2	0.197643654	0	0.384180229	0.098132382	0.628340427	0.067296222	1.19690461	1.077286681	0.983318391	1.622338849	0.227872402	0.878574985	0.354316525	0.28907375	0.281484039
SLAIN2	10.35920555	11.67000941	9.679822475	7.807300416	10.17643744	11.52424084	8.437730717	8.127454288	9.796708884	16.49115895	11.2087794	8.474073889	10.97888097	10.38266153	7.46823667
SLAIN1	0.112618148	0.094226485	0.17512595	0.067099471	0.095474906	0.015338263	0.064188335	0.138114512	0.275839394	0.221859646	0.155811132	0.387142696	0.113058948	0.131772307	0.160390736
GSDMD	18.8327437	12.75036661	12.16700887	11.90743236	15.09822459	26.75245829	40.62842412	29.07197401	26.30892691	46.15796298	13.70619539	40.78772345	18.61940267	30.7117693	17.60895593
GSDMB	9.033135027	9.595806638	9.361538562	12.11669854	12.67992045	1.739148641	2.515878348	2.631530409	2.835630719	3.105659331	3.295872333	3.41044806	3.029613303	2.859113176	5.467058801
GSDMA	1.720099766	0.256998282	0.477647746	0.203345147	0.130201646	0.055779183	0.204249088	0.167422578	0.689643992	0.430301648	0.251832589	0	0.029367899	0.808656155	0.116655506
ASAH2B	0.143946438	0.225822288	0.335764134	0.486003392	0.350848505	0.450916949	0.789676811	0.608066446	0.319519118	0.453723046	0.74129884	0.511902048	0.743193568	0.400018709	0.153756358
